company_id,employee_count,follower_count,time_recorded
3026148,185,2947,1713238832
3026495,2,6869,1712859429
3029158,24,1492,1713568759
3029525,3780,113611,1713459851
3029574,9,42173,1712673298
3029766,1909,125279,1713465179
3030357,145,55893,1713551238
3030975,430,23807,1712646870
3031014,53,46803,1713450236
3031213,115,1985,1712860411
3031253,45,1301,1713238565
3031290,68,5444,1713397611
3031332,47,1260,1712368356
3032528,5,4011,1712901979
3032973,21,9256,1713464740
3033597,483,5930,1713464672
3035612,312,3637,1712855764
3036189,597,80470,1713464539
3036427,355,21905,1712887215
3037695,1477,25488,1713288383
3038153,36,193,1713464740
3038230,1452,11926,1712858727
3038283,33,2018,1712446679
3038501,334,15518,1713471676
3040133,156,4676,1713412290
3040496,27,252,1712650078
3041808,320,2124,1712646649
3042726,23,408,1713396838
3042775,626,107679,1713279776
3042905,663,6628,1713416693
3043089,219,23335,1713468968
3043325,1756,16366,1713471991
3043634,206,7188,1713239661
3043691,4636,270842,1712349376
3044821,48,2627,1713461716
3045278,12,6652,1713208048
3047174,3,1321,1712885987
3047890,278,31465,1713459785
3048555,22,513,1713463136
3048570,3,86,1713464073
3048848,1830,22614,1713459316
3050387,69,1377,1712857534
3051099,335,14496,1713449717
3051270,190,27240,1712371845
3051709,1061,4836,1713513827
3053315,9450,30002,1713390970
3053342,257,8669,1713563923
3053453,27,1355,1713562725
3056209,147,25666,1713394835
3056329,5,4845,1713571053
3056912,1051,44222,1713568259
3058308,24,4874,1712865870
3058895,81,2571,1713472595
3059072,658,17515,1713496234
3061662,33,14758,1713524645
3062037,165,3978,1713469751
3062514,412,21978,1713532611
3063563,52,294,1712884239
3064940,3,4282,1712431749
3064987,342,22546,1713501917
3066118,374,9130,1713460584
3066178,127,1927,1712856556
3066202,691,8771,1713553565
3066550,77,12199,1713415500
3068622,399,1567,1713511391
3070868,62,846,1713462449
3071652,69,543,1712348339
3071863,10,7340,1713404697
3073663,64,1464,1712673854
3074211,26,5617,1713460252
3074478,219,15585,1713518257
3075405,235,18695,1713539220
3076091,1591,6617,1713480014
3076102,854,46080,1713563128
3077431,7027,80502,1713461051
3077586,155,91173,1713208177
3077719,1277,100723,1713540893
3077992,150,2439,1712648510
3080429,139,11870,1713288897
3080567,28,1184,1713279580
3082160,41,604,1712860686
3083295,2,16279,1713463203
3084959,513,5864,1713463409
3085295,317,3160,1712865996
3085403,62,1476,1712891064
3086177,290,15584,1713466687
3086317,156,12815,1713501255
3086329,126,2590,1713450236
3087003,603,37403,1713238698
3087544,666,142203,1712647461
3087844,1413,2981,1713488059
3088100,32,20615,1713551703
3089057,31,2309,1713207790
3089114,278,2845,1713238169
3090323,265,1113,1712351533
3090427,123,2879,1712866128
3091870,785,221414,1713562994
3092503,9,608,1713534950
3094255,184,2483,1713481049
3094595,22,41288,1713239694
3098071,56,233,1713237867
3099966,144,1518,1712362172
3100088,278,25958,1713472810
3100120,123,22625,1712866584
3100133,74,14317,1712673783
3101344,880,4186,1712651902
3101797,107,8081,1713278023
3102438,35,1315,1713556990
3102516,31,8165,1712863144
3103320,237,1169,1713411583
3104271,13,15731,1712671943
3104354,205,18187,1712645987
3105337,218,137331,1712898775
3105986,700,23948,1712644873
3107621,49103,109921,1713240262
3107808,85,2906,1713535847
3108190,396,2387,1713541228
3108914,1674,44189,1713477660
3109431,54,4500,1713557291
3109444,886,31517,1713238399
3110301,1324,22111,1713497461
3110591,217,102225,1713498366
3111324,12,284,1712870186
3111666,5,184,1712365748
3112510,10,9573,1713212235
3112613,19,103,1712888179
3112861,98,2296,1713461518
3113247,253,20469,1713289930
3115498,35,2960,1713470458
3115845,488,4604,1713474233
3115862,291,6557,1713529640
3118196,170,47379,1713452575
3118688,977,135249,1713398656
3118913,3063,214459,1712870422
3119195,27,915,1713463875
3119373,221,12163,1712857225
3119548,2381,105525,1713403132
3119710,893,26305,1713472595
3120038,1765,54177,1713476272
3121945,139,28617,1713466687
3121954,74,4358,1713389483
3122069,1773,31253,1713477365
3123217,115,259150,1713470660
3125275,15,95,1712894542
3125763,214,8948,1713503110
3126750,254,13185,1713459248
3127143,189,3109,1713415034
3128778,376,7654,1713208823
3129063,25,73,1712864809
3131483,2827,193049,1713567045
3132204,83,590,1712660753
3132483,59,210,1713508934
3133014,166,21799,1713213977
3133098,649,2784,1713238102
3135367,91,684,1713464140
3135599,98,15854,1713518193
3135862,11,694,1713535847
3140107,88,14761,1712864237
3140607,15,23486,1712655415
3140649,11,256,1713402214
3143310,1828,39203,1713567368
3143812,505,9723,1712866374
3144158,23,1100,1713417291
3144239,14,6016,1712883654
3147457,203,4268,1713555215
3147665,130,3087,1712863555
3148517,6,611,1713409404
3149662,1380,8151,1713476416
3149853,913,37308,1713472522
3149870,16,6578,1713537056
3150288,23,918,1713533030
3150520,317,11508,1713467807
3150592,291,2618,1713536778
3150784,27,20489,1713453042
3151385,291,43651,1713280101
3152219,634,45499,1713565645
3152496,6,5963,1713463273
3152520,275,17373,1713460717
3154905,17,2510,1713289412
3154911,4,2760,1713237765
3155296,16,4543,1713396384
3155387,1454,5853,1713279645
3155506,5,286,1713476198
3155937,522,12721,1713461783
3156001,54,540,1712672815
3156998,45,1330,1713464340
3157549,2166,59426,1713472522
3157708,126,648,1713413704
3157926,46,16522,1713417026
3158433,588,75902,1713557113
3158575,7,204,1713469308
3159554,331,18132,1713389935
3161493,25,3171,1713477151
3161829,1878,31093,1713239296
3162855,42,1090,1712864790
3163130,277,10855,1712863993
3163250,1908,200643,1713565370
3163836,211,14660,1713533255
3163838,475,14937,1712389080
3165226,13,5965,1712857225
3165266,1285,137471,1713561679
3165591,154,992,1713508329
3165672,8,19936,1713237201
3168573,167,13112,1713551502
3170262,536,2350,1712376604
3175451,665,68104,1713394256
3176725,501,9813,1713501500
3178377,37,353,1713533586
3180238,8359,24407,1713471277
3180610,35,718,1713470458
3180795,96,2418,1713468681
3181205,78,5646,1713469569
3181342,896,83728,1713462780
3182370,2264,184617,1713474528
3183646,128,47018,1712372515
3184635,7,24798,1712364859
3188139,24,1496,1713467673
3191158,74,5589,1713463545
3192599,45,148,1713210690
3193019,2536,98449,1713405677
3198248,1259,28621,1713568109
3198634,3457,61560,1713562004
3199683,55,7688,1713556743
3199750,781,36726,1713456701
3200139,982,55296,1712670753
3200228,6147,83934,1713458710
3200474,1366,110829,1712372367
3200679,180,9535,1713524645
3203975,33,408,1713464340
3205573,56182,1046147,1713564698
3209046,4953,92677,1713462780
3209636,145,15812,1713460185
3209772,1111,11140,1712673298
3211412,633,3968,1713417092
3212537,70,2713,1713396967
3213234,14,1770,1713531802
3214187,63,1609,1713469837
3214432,761,50250,1713492417
3214518,296,28478,1713472448
3215566,444,4769,1713564188
3216326,395,5129,1713405100
3216549,512,6151,1713565862
3217283,5,862,1713390000
3217708,3,394,1713469308
3218076,43,352,1713466792
3218079,43,3145,1712864790
3218383,168,5110,1713414868
3219401,96,1649,1713469837
3220813,5021,29532,1713552037
3221101,5,107,1713556008
3221675,603,7869,1713453258
3221752,327,4755,1712351981
3223364,38,29185,1712673783
3223465,7,108,1713405677
3223482,4361,53583,1713465987
3223787,411,14319,1713458376
3223866,4,18092,1713459785
3224366,1203,137162,1713472448
3224847,11,7020,1712859291
3225165,1024,22102,1713563174
3225833,208,24208,1713465665
3225834,258,27431,1713478027
3228267,92,4936,1713471425
3228724,41,6349,1713463273
3230428,123,5160,1713461849
3230444,1040,70855,1712645618
3231326,256,2075,1713490115
3231452,24,370,1712864237
3231546,128,11236,1713537667
3231576,339,28280,1713566995
3231773,493,43959,1713474087
3233162,29,292,1713480090
3233382,146,11622,1713210755
3234670,37,57934,1713465396
3234958,18,6216,1712348264
3235175,61,1245,1712858444
3235980,475,18203,1713472293
3237135,27,8872,1713468968
3237229,687,18929,1713470660
3237769,27,15023,1713207919
3238042,221,5902,1713475141
3240627,371,33028,1713469090
3241161,13,160,1712363809
3242683,9,8253,1713240395
3243195,1292,11032,1713566796
3243324,15,1200,1713210626
3244944,297,18674,1713392385
3245277,353,13019,1713553234
3246637,31,1240,1712864470
3246779,56,4118,1713564188
3247477,24,585,1713478685
3248626,448,27170,1712350347
3249089,446,32302,1713476637
3250711,13,274,1713288833
3251634,35,161,1713460984
3253589,107,1930,1713477734
3253871,576,15299,1713458643
3254263,3234,256675,1713471913
3255851,82,4470,1712890872
3256227,19,8731,1713280880
3256390,80,9471,1712347820
3256409,45,1146,1712371474
3260446,41,5341,1713472218
3262058,71,12975,1712865081
3262516,534,30334,1713540644
3263362,82,5512,1713210368
3263648,36,21946,1713462313
3265166,245,3869,1713211913
3265403,124,33084,1713396449
3266384,54,458,1712886690
3266416,463,1700,1712864237
3266578,36,263,1713294295
3266676,126,937,1712347215
3267360,16427,38683,1713237798
3269250,978,11945,1713210497
3269327,646,8467,1713539135
3269373,4382,11651,1713462922
3269473,106,939,1713477882
3269550,18,1536,1713561810
3269674,585,5514,1713473763
3269685,61,13495,1712889654
3270028,26,18766,1713416062
3270913,138,33510,1713456573
3271386,42,636,1712442185
3271606,3911,486728,1713567045
3271761,2205,19550,1713567882
3272381,21,1383,1713532426
3272531,214,7383,1712347364
3274695,124,4961,1713479354
3275268,57,542,1713459652
3277848,394,9394,1713449067
3278075,820,30204,1713564543
3278172,22,2683,1713207597
3279822,230,1481,1713475444
3280182,343,46605,1713415434
3281296,89,395,1712863892
3281403,3543,37277,1713459785
3281893,168,7533,1713404273
3282116,42,1322,1713401363
3282327,84,2131,1713472143
3282769,63,2263,1713211656
3283052,6961,150074,1713474233
3283544,194,2961,1713388705
3283566,56,2439,1712349972
3283701,1681,26062,1713461915
3283857,114,3327,1713461118
3286848,266,14427,1713237558
3288269,91,3786,1713415200
3288381,3,64,1712673125
3289302,14,1289,1712860126
3292101,1246,6872,1713461250
3292397,70,1176,1713570867
3293310,621,77605,1713538401
3293801,46,5083,1713556866
3293893,97,3905,1712346546
3294025,94,1062,1713240130
3294390,152,5194,1713465820
3294602,145,19890,1713459248
3294979,40,1249,1713237459
3295320,37,213888,1712378311
3296572,87,2260,1713207402
3296660,759,2303,1713475670
3296819,14,1701,1713286326
3297172,112,754,1713459384
3297247,64,2036,1713567269
3298491,70,2011,1712897362
3299186,486,7803,1712648288
3299457,967,6533,1713567663
3299509,28,980,1713536642
3299606,1,157,1713463203
3303327,2615,16829,1713465179
3304061,87,975,1713556866
3306282,36,2887,1712648831
3307418,47,9549,1713417092
3307823,56,7552,1713209983
3308308,1240,175493,1713567562
3308310,3,209,1712857735
3309820,231,19955,1712892225
3311479,52,1342,1713239363
3311632,562,14382,1713210112
3311723,129,2789,1713403706
3312170,61,643,1713412418
3312861,89,16576,1713496234
3313368,7,18,1712860254
3313608,93,2919,1712861240
3313811,572,6899,1712856709
3314078,162,11310,1713473687
3314826,1015,18010,1712856480
3316635,15,5293,1713405549
3318205,23,294,1713278736
3318359,12,23511,1713449652
3320303,17,372,1712891646
3320864,21,20448,1713539462
3321547,106,10907,1713389094
3322345,34,2684,1713539660
3323711,31,386,1712672679
3325877,52,494,1713563843
3325878,60,1116,1713471531
3325979,233,19521,1712349302
3326615,216,95058,1713407410
3327877,9,1672,1713406126
3329408,3,88,1712433451
3329909,264,1258,1713566590
3330256,161,7085,1713464073
3330795,13,1626,1713459851
3331109,187,5610,1713449781
3331119,554,32068,1713473926
3331503,816,32484,1713207854
3333693,54,71479,1713530436
3335439,59,1391,1713474689
3336351,35,665,1713536717
3336906,1269,4436,1713465820
3337452,133,2043,1713497461
3337531,23,1949,1713498108
3338050,2609,105611,1713475972
3341034,237,8515,1713550088
3341847,138,1629,1713556866
3342169,334,42916,1713238068
3342418,1470,7852,1712861847
3342808,256,3305,1713470971
3345041,37,23212,1712346397
3346075,385,24834,1713208435
3348019,418,4474,1712370732
3348195,7,7538,1712380758
3349912,96,8414,1712673298
3350876,17,301,1712889394
3351354,119,1492,1713459785
3351630,7,81,1713465475
3354218,670,42610,1713469521
3354404,83,1844,1713556743
3354713,28,4555,1712861600
3356549,27,401,1713469837
3356706,185,2462,1713413447
3356761,203,8954,1713458509
3356842,110,3659,1713409082
3356865,56,30042,1713210433
3357207,25,263,1712856746
3357242,19,374,1713473170
3358873,1332,16823,1713514426
3360348,32,22901,1712862667
3361646,85,6222,1712857939
3361986,95,2640,1713562137
3362620,1601,21106,1713472143
3363096,125,7444,1713463744
3363746,883,5509,1713466540
3363784,26,337,1713389094
3364317,762,3232,1712672645
3364410,10,559,1713475972
3364560,3,22444,1712673230
3364772,607,62598,1713285424
3365729,7313,640849,1713393480
3366591,93,8477,1712859329
3374179,179,7654,1712375714
3474437,12,45,1712882517
3474439,196,1224,1713508129
3475514,52,2788,1712896144
3476726,217,6977,1713415299
3477170,2723,5477,1713460252
3477320,48,28085,1712861427
3477522,8558,646775,1713494160
3478848,1,49,1712865490
3479536,1904,165656,1713473687
3479676,60,67713,1713463203
3479953,29,25842,1713483700
3480281,739,4288,1713463809
3480801,50,729,1712860254
3481186,33,1009,1713529413
3482298,135,2731,1712405294
3482447,165,1008,1713240096
3482968,364,4017,1713459384
3484962,67,396,1713483700
3488196,386,35221,1713473436
3488422,57,1412,1713456188
3488697,149,13098,1713468681
3489770,218,1769,1713469308
3494076,4,1685,1712865377
3495415,70,354,1712368207
3495423,5613,27343,1713480463
3495811,48,1703,1713501805
3496036,282,5305,1713477809
3496915,141,21703,1713563843
3498146,11,136,1713460984
3498236,45,1304,1713530635
3501176,19,1014,1712889718
3501318,321,6136,1713521097
3502352,1193,189022,1713453258
3502810,25,1696,1713454919
3503047,43,2331,1713538401
3503580,294,18921,1713456380
3504458,74,10953,1712861059
3505550,587,34947,1713207466
3506354,3,147,1712671050
3508131,1057,120180,1713472448
3508668,241,39126,1713482147
3509022,871,26602,1713459851
3509026,11,1363,1713566590
3509898,20,151,1712672850
3509899,1186,108617,1713567923
3510898,39,469,1713237663
3513586,2828,427258,1713495395
3514329,407,24682,1713416095
3515485,39,331,1712896978
3516935,43,80319,1712438364
3517936,243,117448,1713563363
3518578,692,6926,1713457215
3518691,22,4372,1713465251
3518909,109,7619,1713240063
3520250,325,67925,1713463744
3520744,20,65211,1712673747
3521364,291,20556,1712870225
3521798,2852,12359,1713402354
3522089,206,331576,1713450236
3523284,36,2419,1713465665
3523317,147,2247,1713414669
3523887,647,52669,1713553565
3524548,173,2481,1712858482
3525398,1162,24317,1713537375
3526554,758,32398,1713553234
3527948,1235,5576,1713479937
3530004,134,14638,1713404697
3531009,42,1356,1713473926
3531884,288,10778,1712899927
3532968,5994,92725,1713568193
3533175,68,6754,1713457601
3533853,939,76805,1713563514
3535291,157,8194,1712865870
3536137,110,746,1713238998
3538921,554,27560,1712672645
3538986,522,20424,1713495007
3539069,30,7342,1713456765
3540705,1395,110994,1713402990
3540957,240,30172,1713214879
3541916,90,16731,1713464274
3541957,86,1086,1713556990
3541960,1268,121765,1713475370
3544817,49,477,1713539379
3545040,28,1233,1713464740
3545223,32,2678,1713392256
3545690,5,82,1713404556
3545834,34,4634,1713403849
3546749,190,4047,1712673435
3548324,60,8303,1713533774
3549076,101,72774,1713463744
3552006,260,2321,1713472522
3552395,3754,71046,1713393351
3552572,23,6964,1713476272
3552581,195,10040,1713553762
3554649,51,1165,1713553234
3555747,1772,190731,1713476934
3556203,15,2126,1713460185
3556531,64,1781,1712346248
3558550,119,1748,1713552503
3559341,804,80114,1713496169
3559595,1291,174943,1712647017
3559874,7,11457,1712437324
3561800,42,848,1713473376
3562430,18,279,1713397870
3563085,668,19593,1713563603
3563676,5,10205,1713237697
3566289,46,454,1712391479
3566856,434,6331,1713480315
3566921,176,7010,1712383431
3569223,18,242,1713556743
3569228,2618,118648,1713540353
3570660,382,35363,1712870146
3571946,116,824,1713405100
3572530,3488,16493,1713566455
3572661,436,30885,1713458643
3572673,112,2142,1713565194
3573073,161,1713,1713208759
3573957,24,1169,1713486296
3574843,355,13143,1713464073
3575823,33,31303,1713279645
3577168,257,55869,1713288447
3579155,501,8158,1713402706
3579761,2160,19085,1713566287
3579935,608,5918,1713539029
3580601,17,604,1713486130
3581550,209,7659,1713561940
3581812,124,12260,1713289607
3582403,6,334,1712860024
3583046,30,745,1713458912
3583354,29,2855,1712856214
3584498,373,800,1713540893
3584674,185,9554,1713459918
3585747,34,358,1713567835
3586114,628,6090,1712672321
3586991,125,4590,1712383505
3588039,13,64191,1712863555
3588576,47,2558,1713492137
3589965,54,5735,1712671273
3591263,38,4692,1713471531
3592199,52,1542,1713289411
3593114,31,834,1712862667
3593157,50,410,1712647313
3593286,125,3916,1713482027
3593693,417,6849,1713415533
3593828,12,8448,1712349451
3595401,86,780,1713488350
3595709,21,1233,1713477955
3596426,24,10348,1713397934
3596915,9,414,1713460518
3597797,310,31226,1712380832
3598340,68,9635,1712406114
3598625,321,12624,1713499140
3598633,23,399,1713390000
3598972,111,14970,1713483491
3599281,23,1520,1713406896
3600665,11,355,1712673925
3601388,79,2276,1713475521
3601427,54,13076,1713415332
3602147,2107,16898,1713471425
3602771,216,18992,1712656163
3603143,53,127795,1713294166
3603539,220,9012,1712351459
3605800,176,541,1713534004
3605891,15,81575,1713531201
3606973,268,11810,1713238532
3607492,81,18777,1713461452
3607929,510,47209,1713237426
3609752,22,140,1712673023
3610698,388,10537,1713417125
3611842,25,9613,1713531803
3611959,428,1358,1713278606
3612631,30,595,1713452317
3613594,367,2433,1713287098
3614025,41,9113,1713467554
3614410,44,25873,1713464740
3615364,7,9538,1713240428
3615984,40,4586,1713539379
3617392,3,3382,1712863596
3617422,81356,898826,1713535939
3617441,13125,380606,1713535939
3618960,3702,310644,1713531404
3619738,5,100,1713240362
3620109,835,19074,1712368504
3620482,16,1375,1712866209
3621373,461,57211,1713460651
3621525,451,9350,1713399299
3621765,56,2333,1713401292
3622144,138,1980,1712380090
3624367,120,7363,1713532826
3624477,76,33905,1713466687
3625103,60,3589,1712673925
3625337,157,7899,1712380535
3625572,679,6844,1713536108
3625996,476,4670,1713416326
3626039,344,10587,1712384173
3626487,59,61223,1712860543
3627214,38,8105,1713464140
3627510,181,10600,1713403919
3627955,148,12916,1713449457
3628082,277,2047,1713209403
3628432,23,3436,1713553697
3631283,51,1274,1712347587
3631804,302,8358,1713239595
3633597,79,15187,1713501857
3634748,26,26513,1713388316
3635947,17,6930,1712860411
3636379,86,298,1712673538
3636723,95,67332,1712856556
3637229,567,15321,1713238135
3637701,1618,25434,1713460185
3637765,132,1911,1712371029
3637901,43,2267,1712375416
3638332,101,7060,1712671495
3638581,888,42233,1713287162
3638696,6,385,1713240262
3642430,95,6184,1713552635
3642491,8048,63876,1713563514
3644472,147,1183,1712856944
3645136,150,789,1713536428
3645194,44,2204,1713563800
3646098,13,21186,1713289283
3646465,4833,134680,1713409597
3646575,54,1684,1712434675
3648024,150,7035,1713564294
3648935,24,254,1713484513
3649076,44,3688,1712858904
3649864,1185,41720,1712365823
3650049,11,3561,1713239263
3650661,95,829,1712899095
3650966,214,2683,1713498237
3651927,989,31070,1713480315
3651935,3403,78720,1713562068
3652278,18,3000,1712859797
3652299,392,6697,1713534876
3652928,14,5790,1713463875
3653638,77,7144,1712369023
3653845,7749,816095,1713471676
3654338,489,31079,1713564748
3654671,256,5168,1713278087
3655447,54,8341,1713566590
3657999,16,534,1713416627
3658720,24,1453,1712890679
3660674,146,1708,1712674051
3662174,392,4130,1713402495
3662560,210,1532,1713540893
3663133,3193,29709,1713567335
3663288,8,45,1713498947
3663581,743,23054,1713407346
3664691,4863,44427,1713465820
3666557,167,4327,1713469837
3669466,383,38201,1713409404
3669533,79,807,1713460185
3670040,12,9097,1712346695
3671885,519,10656,1713464605
3672069,24,2135,1713566657
3672378,10,200,1713529413
3672940,83,4754,1712671199
3675758,638,83907,1713500299
3676172,632,70214,1712375119
3676298,48157,150394,1713556339
3678555,14,1826,1713475596
3680938,18,2693,1712402857
3682545,22,18743,1713458376
3682566,21,1269,1712632801
3683451,544,22229,1713567045
3684109,353,3925,1713556866
3684165,2068,200795,1713475972
3685800,142,7846,1712901274
3690240,25,2002,1712364784
3690322,30,14626,1713536717
3691365,539,18771,1712388264
3692202,93,290,1713550088
3693158,656,17429,1713412225
3693643,489,8193,1713458912
3695092,720,27372,1713401931
3696072,55,6543,1713408117
3696174,38,1750,1712899095
3697766,272,2856,1713473534
3698299,101,3410,1713552503
3700354,110,35989,1713474187
3704165,517,15484,1713460917
3706049,952,71101,1713401434
3706420,1,744,1712891839
3708541,47,12236,1713482485
3709686,100,2392,1712351981
3710352,2402,45252,1713563603
3711368,711,3703,1713499721
3711549,18,3713,1712901530
3714038,87,7040,1713533030
3714386,69,1106,1713469521
3715155,426,33164,1713562404
3715179,6,10251,1712348933
3715593,729,67947,1713563923
3715929,4,476,1712350569
3716339,66,4035,1713528438
3716348,1647,13886,1713392385
3717084,24,745,1713461982
3717355,69,405,1713289283
3717968,1715,33304,1713561745
3718376,3415,85060,1712895695
3719167,98,1776,1713472750
3719466,28,2297,1713535567
3719550,59,157,1713531609
3719923,25,453,1712349824
3720974,26,169,1713539029
3722296,15,3290,1713286197
3722383,12,5921,1713393609
3724467,11,408,1713398256
3725398,10,774,1713471600
3725981,37,311,1713540353
3726409,294,19900,1713456059
3726461,22,176,1713465987
3726781,105,883,1713481878
3728247,1409,5276,1713477955
3728344,46,5579,1712363958
3728829,40,1515,1713568415
3728894,152,1269,1713533255
3730982,33,8843,1713289347
3731368,740,37281,1713563061
3731680,10,7779,1713280036
3734005,33,2035,1713495975
3734016,7,27,1713460584
3734129,2,107,1712384840
3734137,181,1499,1713473376
3734741,72,8831,1713415100
3735184,11,4330,1713289542
3735584,113,23669,1713511815
3735638,114,3629,1713397999
3737341,49,132,1712673854
3737404,36,579,1713388381
3737467,72,1028,1712859291
3738414,187,9063,1713553762
3738422,213,7067,1713511391
3738695,1772,120369,1713472293
3738912,3300,42682,1713470971
3739576,173,588,1712882047
3740047,45,566,1713534774
3740421,1499,106787,1712459237
3741338,166,17920,1712431675
3741589,73,5623,1713400866
3742270,57,8770,1713404485
3742736,36,4062,1712891968
3742895,106,9101,1712898775
3742939,32,2229,1713571664
3742961,19,210,1712368133
3743186,1914,69364,1713455206
3743212,176,2491,1713569031
3745206,58,7786,1713393351
3745229,379,5386,1713465665
3746819,13,62,1713553762
3747526,107,1164,1713239793
3748916,275,4954,1713288961
3749050,5,542,1712366864
3749939,515,25382,1713413318
3750699,2332,287338,1713460984
3750775,251,40690,1713472810
3752251,31,1746,1713534129
3752771,230,6157,1712856176
3753860,2039,20550,1713568415
3758715,5,5366,1713465179
3758794,12,705,1712857356
3760004,159,2811,1712885648
3760423,1748,47895,1713562598
3761392,273,7654,1713561379
3761443,196,3832,1712366194
3761808,50,3591,1713392385
3761960,392,6666,1713486804
3762280,1131,34196,1713394707
3762655,29,5375,1713294230
3762659,12,784,1713463478
3765597,64,554,1713566332
3765603,55,3376,1712856632
3766239,299,41836,1713476711
3766741,39,1103,1713453402
3766977,1,41,1712373704
3769114,428,17362,1713497784
3769390,907,39379,1713415133
3770145,176,6327,1712883519
3771055,1223,29898,1713476122
3771406,50,2696,1712441197
3772163,1092,66717,1713463941
3772194,108,1603,1713463273
3772528,30,523,1713414935
3772837,68,4427,1713458376
3777778,254,20977,1713553499
3777955,278,7671,1713551304
3778347,293,2094,1712885323
3778671,220,14086,1713461849
3779159,101,89543,1713290448
3779208,98,7931,1712659762
3780788,2964,62581,1713470971
3781178,53,3728,1713464740
3781475,266,1482,1713469308
3781515,3904,51510,1713413768
3781946,80,3353,1713458577
3783248,25,240,1713278476
3783876,12994,270735,1713412161
3785467,45,14844,1713538453
3786763,143,1468,1712647842
3787302,27,30861,1713407925
3787845,532,177896,1713459451
3788626,319,6728,1713461584
3788642,139,708,1713451994
3788875,134,470,1713462516
3789747,162,61331,1713473376
3793030,103,13747,1713458643
3793529,34,863,1712860573
3794478,118,585,1713482376
3795582,31,35492,1713537056
3795851,2220,447605,1713482485
3795888,20801,403997,1713567045
3797139,158,466,1713524226
3797361,23,8382,1713239727
3797866,126,6610,1713551771
3797960,195,41994,1713485622
3799891,164,10066,1713467554
3801661,69,9459,1713478965
3802195,10,25820,1713211720
3803088,14,393,1713556537
3804538,5134,275388,1713563336
3804706,43,900,1713449652
3805712,80,1363,1712347215
3806039,114,7996,1713212042
3806580,475,17736,1712673160
3806620,2764,195376,1712895759
3807153,952,58047,1713459047
3807696,4,2239,1713535407
3807788,2379,15903,1713460917
3807914,35,387,1713240295
3808676,376,33096,1713211205
3808729,254,18604,1713565751
3809356,78,2422,1713540588
3810432,337,2098,1713466540
3810899,345,11421,1713554621
3812057,71,1267,1713483893
3812750,12111,205708,1713414504
3813803,90,1180,1713539379
3815031,221,69878,1713454561
3815936,13592,140626,1713572859
3816067,11,118,1713414935
3816881,1265,17986,1713562725
3817357,1708,41132,1713238068
3820097,215,14489,1713473884
3822197,13,599,1713468780
3822450,143,8782,1712897362
3823685,58,10989,1713239727
3823786,282,33209,1713397611
3824109,39,390,1712901466
3824621,94,3623,1713277893
3824667,65,4202,1713214686
3825089,5,95,1713459518
3825114,575,2915,1712898263
3826870,4,156,1713285295
3826958,17,3382,1712368282
3828509,20,58,1713475972
3829683,41,21217,1713538865
3829698,208,1585,1712400673
3830959,3,8731,1712639343
3831523,42,1224,1713459384
3831729,41,8158,1713288705
3831791,228,1685,1713412033
3832633,684,312539,1713417358
3832964,64,1706,1713562272
3833780,91,1490,1712882061
3834377,1676,7538,1713514044
3835202,30,180,1713465324
3835277,1,120,1713563800
3835866,418,6496,1712864942
3837152,117,44671,1713462181
3838296,67,1944,1713462582
3838332,120,1443,1713238135
3839791,38,4061,1712862313
3840237,71,11793,1712635524
3840696,20,193,1712370954
3841186,1109,17276,1713288383
3843202,9,387,1713473170
3845097,325,6155,1713555678
3845343,141,4665,1713568759
3847649,503,49057,1713455866
3849680,10,759,1712390118
3851600,226,2405,1713514044
3853586,85,1600,1713286133
3853649,155,841,1713450171
3855523,62,1932,1713388639
3856913,35,1790,1713237765
3857614,60,1798,1713556866
3857972,2,22,1713416029
3858302,355,9454,1712366641
3858569,13,6419,1712640301
3859106,203,8807,1712373035
3861577,7656,261362,1713207597
3862704,368,24924,1713517230
3863363,15055,32978,1713561483
3863756,22,2472,1713569031
3864416,140,22141,1713463136
3865111,698,10302,1713568039
3865176,5,9499,1713566875
3867019,7,77,1713567269
3867031,2058,21713,1713562533
3874144,16,85,1713569641
3877442,14,185,1713406255
3877993,241,493,1712673091
3879704,1200,18489,1713277763
3879913,75,440,1713536642
3880691,261,6927,1712376233
3880812,95,3534,1713538275
3880846,85,1626,1713493116
3886282,87,6715,1713207790
3887559,572,5422,1713209016
3889191,12,222,1712856099
3890135,289,4981,1712373853
3893132,20,56,1712447108
3898491,6,12,1713510357
3900454,11,21,1712385592
3901119,9,3596,1713467554
3903192,18,114,1713451018
3904651,23,80,1713212817
3912963,10,83,1713532214
3917855,8,2020,1712672781
3920632,893,8920,1713392836
3925966,91,3458,1713398192
3928165,66,1077,1713464605
3930203,52,61,1713540845
3930673,334,2536,1713552568
3932137,241,955,1713564822
3932986,68,263,1712447474
3934077,68,275,1712855945
3935809,40,223,1713538048
3936100,3,13,1712897687
3936135,30,687,1713390713
3936174,36,459,1712863144
3936609,596,1883,1713411454
3937380,14,62,1713561745
3937514,138,934,1713210626
3937977,55,692,1713481952
3940345,43,285,1713467673
3941961,15,249,1713555479
3948062,149,768,1713532826
3951171,47,509,1713278671
3951845,31,482,1712857356
3954657,1264,103930,1713471676
3955276,3,58,1713485142
3956745,9,48,1713462647
3957430,30,81,1713469224
3958304,106,609,1712864399
3958522,87,1107,1712363140
3959849,651,70850,1712658842
3960176,17,61,1713279386
3960977,11,110,1713238698
3961319,2024,76598,1713390584
